ChildID,SchoolId,White,Ses,FLunch,Age,Cycle,Time,Reading
10000010,1700,0,-1.5,82,68.83,1,0,40.9315
10000010,1700,0,-1.5,82,68.83,1,1,45.8772
10000010,1700,0,-1.5,82,68.83,1,2,53.464
10000010,1700,0,-1.5,82,68.83,1,3,62.6348
10000010,1700,0,-1.5,82,68.83,1,4,66.0253
10000010,1700,0,-1.5,82,68.83,1,5,79.3635
10000010,1700,0,-1.5,82,68.83,1,7,95.9549
10000010,1700,0,-1.5,82,68.83,1,9,112.3936
10000010,1700,0,-1.5,82,68.83,1,11,104.6828
10000043,1679,0,-0.109,82,66.17,1,0,45.6749
10000043,1679,0,-0.109,82,66.17,1,1,66.264
10000043,1679,0,-0.109,82,66.17,1,2,71.5364
10000043,1679,0,-0.109,82,66.17,1,3,93.1263
10000043,1679,0,-0.109,82,66.17,1,4,91.6847
10000043,1679,0,-0.109,82,66.17,1,5,107.825
10000043,1679,0,-0.109,82,66.17,1,7,119.9701
10000043,1679,0,-0.109,82,66.17,1,9,128.2478
10000043,1679,0,-0.109,82,66.17,1,11,139.5196
10000046,2006,1,0.9014,100,70.9,1,0,60.1569
10000046,2006,1,0.9014,100,70.9,1,1,71.5364
10000046,2006,1,0.9014,100,70.9,1,2,74.9651
10000046,2006,1,0.9014,100,70.9,1,3,93.9367
10000046,2006,1,0.9014,100,70.9,1,4,102.3707
10000046,2006,1,0.9014,100,70.9,1,5,97.02
10000046,2006,1,0.9014,100,70.9,1,7,122.0976
10000046,2006,1,0.9014,100,70.9,1,9,124.7847
10000046,2006,1,0.9014,100,70.9,1,11,129.8167
10000062,1499,0,-0.587,91,68.73,1,0,49.2426
10000062,1499,0,-0.587,91,68.73,1,1,70.16
10000062,1499,0,-0.587,91,68.73,1,2,74.9559
10000062,1499,0,-0.587,91,68.73,1,3,85.1287
10000062,1499,0,-0.587,91,68.73,1,4,95.8491
10000062,1499,0,-0.587,91,68.73,1,5,107.048
10000062,1499,0,-0.587,91,68.73,1,7,111.4336
10000062,1499,0,-0.587,91,68.73,1,9,110.5581
10000062,1499,0,-0.587,91,68.73,1,11,115.1511
10000075,2006,1,1.196,100,66.1,1,0,60.0342
10000075,2006,1,1.196,100,66.1,1,1,69.6628
10000075,2006,1,1.196,100,66.1,1,2,88.8151
10000075,2006,1,1.196,100,66.1,1,3,99.8227
10000075,2006,1,1.196,100,66.1,1,4,113.062
10000075,2006,1,1.196,100,66.1,1,5,117.3725
10000075,2006,1,1.196,100,66.1,1,7,128.8963
10000075,2006,1,1.196,100,66.1,1,9,136.798
10000075,2006,1,1.196,100,66.1,1,11,142.2656
10000083,1361,0,-1.28,100,60.63,1,0,42.2771
10000083,1361,0,-1.28,100,60.63,1,1,49.2407
10000083,1361,0,-1.28,100,60.63,1,2,59.7028
10000083,1361,0,-1.28,100,60.63,1,3,60.0222
10000083,1361,0,-1.28,100,60.63,1,4,71.7581
10000083,1361,0,-1.28,100,60.63,1,5,83.3448
10000083,1361,0,-1.28,100,60.63,1,7,94.4677
10000083,1361,0,-1.28,100,60.63,1,9,105.6165
10000083,1361,0,-1.28,100,60.63,1,11,107.6238
10000098,1547,0,-0.795,95,71.2,1,0,42.6159
10000098,1547,0,-0.795,95,71.2,1,1,58.0308
10000098,1547,0,-0.795,95,71.2,1,2,73.6221
10000098,1547,0,-0.795,95,71.2,1,3,105.2471
10000098,1547,0,-0.795,95,71.2,1,4,103.8185
10000098,1547,0,-0.795,95,71.2,1,5,122.6266
10000098,1547,0,-0.795,95,71.2,1,7,115.3878
10000098,1547,0,-0.795,95,71.2,1,9,133.617
10000098,1547,0,-0.795,95,71.2,1,11,143.0476
10000121,1708,0,-0.34,96,69.93,1,0,47.7967
10000121,1708,0,-0.34,96,69.93,1,1,65.6169
10000121,1708,0,-0.34,96,69.93,1,2,77.1577
10000121,1708,0,-0.34,96,69.93,1,3,94.5867
10000121,1708,0,-0.34,96,69.93,1,4,101.4488
10000121,1708,0,-0.34,96,69.93,1,5,111.9075
10000121,1708,0,-0.34,96,69.93,1,7,119.2057
10000121,1708,0,-0.34,96,69.93,1,9,136.5365
10000121,1708,0,-0.34,96,69.93,1,11,133.6459
10000134,1567,0,-0.543,81,70.43,1,0,38.1099
10000134,1567,0,-0.543,81,70.43,1,1,43.3339
10000134,1567,0,-0.543,81,70.43,1,2,52.4773
10000134,1567,0,-0.543,81,70.43,1,3,63.479
10000134,1567,0,-0.543,81,70.43,1,4,68.0362
10000134,1567,0,-0.543,81,70.43,1,5,90.8762
10000134,1567,0,-0.543,81,70.43,1,7,96.1249
10000134,1567,0,-0.543,81,70.43,1,9,101.7526
10000134,1567,0,-0.543,81,70.43,1,11,108.2676
10000151,2086,0,-1.01,88,62.47,1,0,39.0885
10000151,2086,0,-1.01,88,62.47,1,1,65.6537
10000151,2086,0,-1.01,88,62.47,1,2,71.6777
10000151,2086,0,-1.01,88,62.47,1,3,95.3497
10000151,2086,0,-1.01,88,62.47,1,4,107.8519
10000151,2086,0,-1.01,88,62.47,1,5,116.6201
10000151,2086,0,-1.01,88,62.47,1,7,125.5239
10000151,2086,0,-1.01,88,62.47,1,9,131.3908
10000151,2086,0,-1.01,88,62.47,1,11,135.3977
10000208,1876,0,-0.508,87,63.27,1,0,35.6722
10000208,1876,0,-0.508,87,63.27,1,1,39.5377
10000208,1876,0,-0.508,87,63.27,1,2,50.8513
10000208,1876,0,-0.508,87,63.27,1,3,48.8732
10000208,1876,0,-0.508,87,63.27,1,4,66.5821
10000208,1876,0,-0.508,87,63.27,1,5,68.2606
10000208,1876,0,-0.508,87,63.27,1,7,88.328
10000208,1876,0,-0.508,87,63.27,1,9,84.274
10000208,1876,0,-0.508,87,63.27,1,11,87.1619
10000228,2136,0,-1.17,100,60.13,1,0,39.6083
10000228,2136,0,-1.17,100,60.13,1,1,47.2566
10000228,2136,0,-1.17,100,60.13,1,2,41.5407
10000228,2136,0,-1.17,100,60.13,1,3,57.5168
10000228,2136,0,-1.17,100,60.13,1,4,69.193
10000228,2136,0,-1.17,100,60.13,1,5,70.5306
10000228,2136,0,-1.17,100,60.13,1,7,82.2423
10000228,2136,0,-1.17,100,60.13,1,9,91.9204
10000228,2136,0,-1.17,100,60.13,1,11,106.3586
10000238,1535,0,-0.849,81,62.43,1,0,44.9462
10000238,1535,0,-0.849,81,62.43,1,1,64.5147
10000238,1535,0,-0.849,81,62.43,1,2,70.4241
10000238,1535,0,-0.849,81,62.43,1,3,86.4639
10000238,1535,0,-0.849,81,62.43,1,4,103.0506
10000238,1535,0,-0.849,81,62.43,1,5,110.1851
10000238,1535,0,-0.849,81,62.43,1,7,120.8361
10000238,1535,0,-0.849,81,62.43,1,9,122.4527
10000238,1535,0,-0.849,81,62.43,1,11,142.3839
10000242,2304,0,-1.26,100,62.97,1,0,45.4566
10000242,2304,0,-1.26,100,62.97,1,1,52.2525
10000242,2304,0,-1.26,100,62.97,1,2,63.1764
10000242,2304,0,-1.26,100,62.97,1,3,77.0505
10000242,2304,0,-1.26,100,62.97,1,4,82.4847
10000242,2304,0,-1.26,100,62.97,1,5,109.5789
10000242,2304,0,-1.26,100,62.97,1,7,107.1689
10000242,2304,0,-1.26,100,62.97,1,9,121.387
10000242,2304,0,-1.26,100,62.97,1,11,108.7746
10000281,1066,0,-0.565,100,67.83,1,0,56.3899
10000281,1066,0,-0.565,100,67.83,1,1,70.4823
10000281,1066,0,-0.565,100,67.83,1,2,73.0885
10000281,1066,0,-0.565,100,67.83,1,3,87.3121
10000281,1066,0,-0.565,100,67.83,1,4,103.7616
10000281,1066,0,-0.565,100,67.83,1,5,123.0191
10000281,1066,0,-0.565,100,67.83,1,7,128.0281
10000281,1066,0,-0.565,100,67.83,1,9,146.8019
10000281,1066,0,-0.565,100,67.83,1,11,142.5064
10000282,1555,0,-0.884,100,69.6,1,0,46.2748
10000282,1555,0,-0.884,100,69.6,1,1,67.7824
10000282,1555,0,-0.884,100,69.6,1,2,70.7348
10000282,1555,0,-0.884,100,69.6,1,3,72.1181
10000282,1555,0,-0.884,100,69.6,1,4,75.0177
10000282,1555,0,-0.884,100,69.6,1,5,85.7548
10000282,1555,0,-0.884,100,69.6,1,7,105.9908
10000282,1555,0,-0.884,100,69.6,1,9,105.2087
10000282,1555,0,-0.884,100,69.6,1,11,127.3339
10000316,1499,0,-0.935,91,66.7,1,0,43.7376
10000316,1499,0,-0.935,91,66.7,1,1,64.2358
10000316,1499,0,-0.935,91,66.7,1,2,70.0278
10000316,1499,0,-0.935,91,66.7,1,3,75.9296
10000316,1499,0,-0.935,91,66.7,1,4,97.8047
10000316,1499,0,-0.935,91,66.7,1,5,111.3276
10000316,1499,0,-0.935,91,66.7,1,7,112.4879
10000316,1499,0,-0.935,91,66.7,1,9,122.3161
10000316,1499,0,-0.935,91,66.7,1,11,128.9698
10000335,1681,0,-1.24,80,68.07,1,0,39.7979
10000335,1681,0,-1.24,80,68.07,1,1,58.2164
10000335,1681,0,-1.24,80,68.07,1,2,56.8763
10000335,1681,0,-1.24,80,68.07,1,3,58.6981
10000335,1681,0,-1.24,80,68.07,1,4,68.1253
10000335,1681,0,-1.24,80,68.07,1,5,80.639
10000335,1681,0,-1.24,80,68.07,1,7,85.5475
10000335,1681,0,-1.24,80,68.07,1,9,106.7159
10000335,1681,0,-1.24,80,68.07,1,11,110.4083
10000348,1570,0,-0.555,96,66.63,1,0,42.002
10000348,1570,0,-0.555,96,66.63,1,1,55.9705
10000348,1570,0,-0.555,96,66.63,1,2,64.2568
10000348,1570,0,-0.555,96,66.63,1,3,93.5914
10000348,1570,0,-0.555,96,66.63,1,4,91.5924
10000348,1570,0,-0.555,96,66.63,1,5,107.6745
10000348,1570,0,-0.555,96,66.63,1,7,118.4295
10000348,1570,0,-0.555,96,66.63,1,9,130.6243
10000348,1570,0,-0.555,96,66.63,1,11,137.3506
10000379,1171,0,-0.582,76,71.37,1,0,54.6351
10000379,1171,0,-0.582,76,71.37,1,1,32.5794
10000379,1171,0,-0.582,76,71.37,1,2,65.8511
10000379,1171,0,-0.582,76,71.37,1,3,64.8408
10000379,1171,0,-0.582,76,71.37,1,4,75.4964
10000379,1171,0,-0.582,76,71.37,1,5,96.0225
10000379,1171,0,-0.582,76,71.37,1,7,107.6496
10000379,1171,0,-0.582,76,71.37,1,9,117.2155
10000379,1171,0,-0.582,76,71.37,1,11,122.3498
10000401,1006,0,-1.1,78,68.03,1,0,38.767
10000401,1006,0,-1.1,78,68.03,1,1,45.3542
10000401,1006,0,-1.1,78,68.03,1,2,48.7984
10000401,1006,0,-1.1,78,68.03,1,3,68.492
10000401,1006,0,-1.1,78,68.03,1,4,66.0503
10000401,1006,0,-1.1,78,68.03,1,5,70.985
10000401,1006,0,-1.1,78,68.03,1,7,79.0887
10000401,1006,0,-1.1,78,68.03,1,9,101.3597
10000401,1006,0,-1.1,78,68.03,1,11,114.1322
10000458,1788,0,-1.03,88,61.53,1,0,57.0246
10000458,1788,0,-1.03,88,61.53,1,1,64.7681
10000458,1788,0,-1.03,88,61.53,1,2,75.8558
10000458,1788,0,-1.03,88,61.53,1,3,98.423
10000458,1788,0,-1.03,88,61.53,1,4,98.9681
10000458,1788,0,-1.03,88,61.53,1,5,116.7049
10000458,1788,0,-1.03,88,61.53,1,7,125.6052
10000458,1788,0,-1.03,88,61.53,1,9,123.6621
10000458,1788,0,-1.03,88,61.53,1,11,134.2885
10000531,1499,0,-0.653,91,68.9,1,0,56.5166
10000531,1499,0,-0.653,91,68.9,1,1,76.8241
10000531,1499,0,-0.653,91,68.9,1,2,93.1443
10000531,1499,0,-0.653,91,68.9,1,3,104.9168
10000531,1499,0,-0.653,91,68.9,1,4,107.5457
10000531,1499,0,-0.653,91,68.9,1,5,96.3425
10000531,1499,0,-0.653,91,68.9,1,7,124.1778
10000531,1499,0,-0.653,91,68.9,1,9,122.6187
10000531,1499,0,-0.653,91,68.9,1,11,145.4501
10000539,2115,0,-1.3,83,63.03,1,0,53.2373
10000539,2115,0,-1.3,83,63.03,1,1,68.8741
10000539,2115,0,-1.3,83,63.03,1,2,86.8399
10000539,2115,0,-1.3,83,63.03,1,3,106.2498
10000539,2115,0,-1.3,83,63.03,1,4,121.2147
10000539,2115,0,-1.3,83,63.03,1,5,123.3262
10000539,2115,0,-1.3,83,63.03,1,7,117.4161
10000539,2115,0,-1.3,83,63.03,1,9,148.5584
10000539,2115,0,-1.3,83,63.03,1,11,151.1245
10000542,2050,0,-0.857,84,60.5,1,0,42.4695
10000542,2050,0,-0.857,84,60.5,1,1,55.6074
10000542,2050,0,-0.857,84,60.5,1,2,58.5835
10000542,2050,0,-0.857,84,60.5,1,3,86.3552
10000542,2050,0,-0.857,84,60.5,1,4,87.636
10000542,2050,0,-0.857,84,60.5,1,5,116.2756
10000542,2050,0,-0.857,84,60.5,1,7,95.8131
10000542,2050,0,-0.857,84,60.5,1,9,128.2313
10000542,2050,0,-0.857,84,60.5,1,11,118.44
10000586,1925,1,-1.3,80,64.3,1,0,52.2553
10000586,1925,1,-1.3,80,64.3,1,1,71.2485
10000586,1925,1,-1.3,80,64.3,1,2,72.3099
10000586,1925,1,-1.3,80,64.3,1,3,101.3783
10000586,1925,1,-1.3,80,64.3,1,4,105.985
10000586,1925,1,-1.3,80,64.3,1,5,111.8412
10000586,1925,1,-1.3,80,64.3,1,7,127.4907
10000586,1925,1,-1.3,80,64.3,1,9,139.0678
10000586,1925,1,-1.3,80,64.3,1,11,142.9045
10000615,1681,0,-0.154,80,65,1,0,45.6152
10000615,1681,0,-0.154,80,65,1,1,53.9514
10000615,1681,0,-0.154,80,65,1,2,60.61
10000615,1681,0,-0.154,80,65,1,3,63.8818
10000615,1681,0,-0.154,80,65,1,4,74.3185
10000615,1681,0,-0.154,80,65,1,5,94.1694
10000615,1681,0,-0.154,80,65,1,7,108.4729
10000615,1681,0,-0.154,80,65,1,9,127.15
10000615,1681,0,-0.154,80,65,1,11,129.1022
10000625,2115,0,-0.507,83,63.23,1,0,41.209
10000625,2115,0,-0.507,83,63.23,1,1,54.7766
10000625,2115,0,-0.507,83,63.23,1,2,56.9998
10000625,2115,0,-0.507,83,63.23,1,3,80.6756
10000625,2115,0,-0.507,83,63.23,1,4,97.5023
10000625,2115,0,-0.507,83,63.23,1,5,104.3687
10000625,2115,0,-0.507,83,63.23,1,7,124.5776
10000625,2115,0,-0.507,83,63.23,1,9,134.2923
10000625,2115,0,-0.507,83,63.23,1,11,138.782
10000656,2006,1,0.5536,100,74.47,1,0,59.2569
10000656,2006,1,0.5536,100,74.47,1,1,73.0231
10000656,2006,1,0.5536,100,74.47,1,2,84.2713
10000656,2006,1,0.5536,100,74.47,1,3,109.1111
10000656,2006,1,0.5536,100,74.47,1,4,106.5737
10000656,2006,1,0.5536,100,74.47,1,5,123.275
10000656,2006,1,0.5536,100,74.47,1,7,131.0663
10000656,2006,1,0.5536,100,74.47,1,9,138.155
10000656,2006,1,0.5536,100,74.47,1,11,133.3606
10000673,1832,0,-0.616,100,68.2,1,0,43.2182
10000673,1832,0,-0.616,100,68.2,1,1,60.2147
10000673,1832,0,-0.616,100,68.2,1,2,63.3983
10000673,1832,0,-0.616,100,68.2,1,3,79.4991
10000673,1832,0,-0.616,100,68.2,1,4,90.1984
10000673,1832,0,-0.616,100,68.2,1,5,97.9347
10000673,1832,0,-0.616,100,68.2,1,7,100.3495
10000673,1832,0,-0.616,100,68.2,1,9,116.4868
10000673,1832,0,-0.616,100,68.2,1,11,115.9972
10000697,1966,1,-0.554,100,73.9,1,0,49.1364
10000697,1966,1,-0.554,100,73.9,1,1,53.6859
10000697,1966,1,-0.554,100,73.9,1,2,62.5489
10000697,1966,1,-0.554,100,73.9,1,3,77.7057
10000697,1966,1,-0.554,100,73.9,1,4,86.7264
10000697,1966,1,-0.554,100,73.9,1,5,103.1122
10000697,1966,1,-0.554,100,73.9,1,7,106.1218
10000697,1966,1,-0.554,100,73.9,1,9,108.0884
10000697,1966,1,-0.554,100,73.9,1,11,113.9815
10000711,1817,0,-1.12,83,65.17,1,0,38.0515
10000711,1817,0,-1.12,83,65.17,1,1,53.8233
10000711,1817,0,-1.12,83,65.17,1,2,54.498
10000711,1817,0,-1.12,83,65.17,1,3,52.8746
10000711,1817,0,-1.12,83,65.17,1,4,71.7581
10000711,1817,0,-1.12,83,65.17,1,5,74.1865
10000711,1817,0,-1.12,83,65.17,1,7,83.2471
10000711,1817,0,-1.12,83,65.17,1,9,94.6868
10000711,1817,0,-1.12,83,65.17,1,11,90.7992
10000806,1100,0,-0.98,94,62.93,1,0,40.7817
10000806,1100,0,-0.98,94,62.93,1,1,49.5284
10000806,1100,0,-0.98,94,62.93,1,2,50.236
10000806,1100,0,-0.98,94,62.93,1,3,53.8019
10000806,1100,0,-0.98,94,62.93,1,4,67.2192
10000806,1100,0,-0.98,94,62.93,1,5,65.5965
10000806,1100,0,-0.98,94,62.93,1,7,71.5206
10000806,1100,0,-0.98,94,62.93,1,9,77.0092
10000806,1100,0,-0.98,94,62.93,1,11,86.1158
10000827,2205,0,0.7943,100,66.23,1,0,68.4015
10000827,2205,0,0.7943,100,66.23,1,1,74.9806
10000827,2205,0,0.7943,100,66.23,1,2,99.1539
10000827,2205,0,0.7943,100,66.23,1,3,107.2672
10000827,2205,0,0.7943,100,66.23,1,4,117.9165
10000827,2205,0,0.7943,100,66.23,1,5,117.3668
10000827,2205,0,0.7943,100,66.23,1,7,129.5108
10000827,2205,0,0.7943,100,66.23,1,9,143.7819
10000827,2205,0,0.7943,100,66.23,1,11,152.3933
10000857,1570,1,0.7915,96,65.63,1,0,51.8668
10000857,1570,1,0.7915,96,65.63,1,1,68.5641
10000857,1570,1,0.7915,96,65.63,1,2,77.0672
10000857,1570,1,0.7915,96,65.63,1,3,97.1152
10000857,1570,1,0.7915,96,65.63,1,4,98.6415
10000857,1570,1,0.7915,96,65.63,1,5,114.7895
10000857,1570,1,0.7915,96,65.63,1,7,129.8895
10000857,1570,1,0.7915,96,65.63,1,9,125.2923
10000857,1570,1,0.7915,96,65.63,1,11,133.8915
10000863,2219,0,0.093,93,70.73,1,0,38.732
10000863,2219,0,0.093,93,70.73,1,1,53.5454
10000863,2219,0,0.093,93,70.73,1,2,51.8696
10000863,2219,0,0.093,93,70.73,1,3,55.5351
10000863,2219,0,0.093,93,70.73,1,4,45.2113
10000863,2219,0,0.093,93,70.73,1,5,70.2502
10000863,2219,0,0.093,93,70.73,1,7,74.2152
10000863,2219,0,0.093,93,70.73,1,9,86.6552
10000863,2219,0,0.093,93,70.73,1,11,84.5027
10000869,1955,0,-0.992,83,62.7,1,0,41.9324
10000869,1955,0,-0.992,83,62.7,1,1,43.4791
10000869,1955,0,-0.992,83,62.7,1,2,50.3663
10000869,1955,0,-0.992,83,62.7,1,3,62.79
10000869,1955,0,-0.992,83,62.7,1,4,71.1073
10000869,1955,0,-0.992,83,62.7,1,5,74.8572
10000869,1955,0,-0.992,83,62.7,1,7,78.6854
10000869,1955,0,-0.992,83,62.7,1,9,87.1212
10000869,1955,0,-0.992,83,62.7,1,11,103.7675
10000896,1892,0,-1.32,82,56.23,1,0,58.2622
10000896,1892,0,-1.32,82,56.23,1,1,69.9956
10000896,1892,0,-1.32,82,56.23,1,2,75.2418
10000896,1892,0,-1.32,82,56.23,1,3,101.6809
10000896,1892,0,-1.32,82,56.23,1,4,104.6502
10000896,1892,0,-1.32,82,56.23,1,5,115.9484
10000896,1892,0,-1.32,82,56.23,1,7,124.4102
10000896,1892,0,-1.32,82,56.23,1,9,132.8875
10000896,1892,0,-1.32,82,56.23,1,11,152.7664
10000919,2253,1,-1.3,100,65.27,1,0,49.845
10000919,2253,1,-1.3,100,65.27,1,1,59.084
10000919,2253,1,-1.3,100,65.27,1,2,59.6099
10000919,2253,1,-1.3,100,65.27,1,3,85.719
10000919,2253,1,-1.3,100,65.27,1,4,91.0196
10000919,2253,1,-1.3,100,65.27,1,5,99.4286
10000919,2253,1,-1.3,100,65.27,1,7,103.5425
10000919,2253,1,-1.3,100,65.27,1,9,117.9979
10000919,2253,1,-1.3,100,65.27,1,11,126.5369
10000920,2006,1,0.8582,100,73.13,1,0,110.0702
10000920,2006,1,0.8582,100,73.13,1,1,121.021
10000920,2006,1,0.8582,100,73.13,1,2,132.847
10000920,2006,1,0.8582,100,73.13,1,3,135.72
10000920,2006,1,0.8582,100,73.13,1,4,138.5418
10000920,2006,1,0.8582,100,73.13,1,5,143.5097
10000920,2006,1,0.8582,100,73.13,1,7,154.8796
10000920,2006,1,0.8582,100,73.13,1,9,148.9331
10000920,2006,1,0.8582,100,73.13,1,11,157.6835
10001091,1536,0,-0.597,78,62.37,1,0,59.719
10001091,1536,0,-0.597,78,62.37,1,1,54.7315
10001091,1536,0,-0.597,78,62.37,1,2,76.2332
10001091,1536,0,-0.597,78,62.37,1,3,108.0779
10001091,1536,0,-0.597,78,62.37,1,4,105.9797
10001091,1536,0,-0.597,78,62.37,1,5,106.0749
10001091,1536,0,-0.597,78,62.37,1,7,122.9548
10001091,1536,0,-0.597,78,62.37,1,9,133.1555
10001091,1536,0,-0.597,78,62.37,1,11,153.142
10001096,1361,0,-0.574,100,59.93,1,0,41.6156
10001096,1361,0,-0.574,100,59.93,1,1,58.3907
10001096,1361,0,-0.574,100,59.93,1,2,73.2774
10001096,1361,0,-0.574,100,59.93,1,3,84.9044
10001096,1361,0,-0.574,100,59.93,1,4,98.0504
10001096,1361,0,-0.574,100,59.93,1,5,106.2445
10001096,1361,0,-0.574,100,59.93,1,7,99.819
10001096,1361,0,-0.574,100,59.93,1,9,107.7785
10001096,1361,0,-0.574,100,59.93,1,11,105.3367
10001182,1955,0,-1.13,83,66.57,1,0,52.9432
10001182,1955,0,-1.13,83,66.57,1,1,56.8972
10001182,1955,0,-1.13,83,66.57,1,2,62.0084
10001182,1955,0,-1.13,83,66.57,1,3,85.4053
10001182,1955,0,-1.13,83,66.57,1,4,83.3717
10001182,1955,0,-1.13,83,66.57,1,5,91.8256
10001182,1955,0,-1.13,83,66.57,1,7,102.3953
10001182,1955,0,-1.13,83,66.57,1,9,104.2481
10001182,1955,0,-1.13,83,66.57,1,11,110.1515
10001243,1772,0,-0.651,100,72.73,1,0,64.3028
10001243,1772,0,-0.651,100,72.73,1,1,84.7436
10001243,1772,0,-0.651,100,72.73,1,2,100.5071
10001243,1772,0,-0.651,100,72.73,1,3,103.7668
10001243,1772,0,-0.651,100,72.73,1,4,112.3063
10001243,1772,0,-0.651,100,72.73,1,5,125.8077
10001243,1772,0,-0.651,100,72.73,1,7,117.3137
10001243,1772,0,-0.651,100,72.73,1,9,127.3029
10001243,1772,0,-0.651,100,72.73,1,11,133.9413
10001245,1708,0,-0.381,96,62.73,1,0,54.8219
10001245,1708,0,-0.381,96,62.73,1,1,70.8248
10001245,1708,0,-0.381,96,62.73,1,2,86.6981
10001245,1708,0,-0.381,96,62.73,1,3,119.9792
10001245,1708,0,-0.381,96,62.73,1,4,118.5635
10001245,1708,0,-0.381,96,62.73,1,5,120.799
10001245,1708,0,-0.381,96,62.73,1,7,132.5657
10001245,1708,0,-0.381,96,62.73,1,9,149.1003
10001245,1708,0,-0.381,96,62.73,1,11,153.4348
10001350,1925,0,-0.112,80,68.43,1,0,46.206
10001350,1925,0,-0.112,80,68.43,1,1,62.1685
10001350,1925,0,-0.112,80,68.43,1,2,70.4216
10001350,1925,0,-0.112,80,68.43,1,3,94.6879
10001350,1925,0,-0.112,80,68.43,1,4,96.1165
10001350,1925,0,-0.112,80,68.43,1,5,117.4348
10001350,1925,0,-0.112,80,68.43,1,7,122.583
10001350,1925,0,-0.112,80,68.43,1,9,124.3223
10001350,1925,0,-0.112,80,68.43,1,11,135.2577
10001399,2115,0,0.1168,83,65,1,0,59.8453
10001399,2115,0,0.1168,83,65,1,1,70.8738
10001399,2115,0,0.1168,83,65,1,2,84.9005
10001399,2115,0,0.1168,83,65,1,3,106.8932
10001399,2115,0,0.1168,83,65,1,4,112.706
10001399,2115,0,0.1168,83,65,1,5,116.7501
10001399,2115,0,0.1168,83,65,1,7,124.9269
10001399,2115,0,0.1168,83,65,1,9,135.2708
10001399,2115,0,0.1168,83,65,1,11,142.8174
10001435,1006,0,0.481,78,72.73,1,0,48.7586
10001435,1006,0,0.481,78,72.73,1,1,65.7522
10001435,1006,0,0.481,78,72.73,1,2,76.2365
10001435,1006,0,0.481,78,72.73,1,3,109.5571
10001435,1006,0,0.481,78,72.73,1,4,97.0628
10001435,1006,0,0.481,78,72.73,1,5,117.6387
10001435,1006,0,0.481,78,72.73,1,7,111.5395
10001435,1006,0,0.481,78,72.73,1,9,113.2559
10001435,1006,0,0.481,78,72.73,1,11,128.594
10001488,2050,0,-1.17,84,59.87,1,0,52.5304
10001488,2050,0,-1.17,84,59.87,1,1,72.4397
10001488,2050,0,-1.17,84,59.87,1,2,85.3262
10001488,2050,0,-1.17,84,59.87,1,3,99.2078
10001488,2050,0,-1.17,84,59.87,1,4,107.7068
10001488,2050,0,-1.17,84,59.87,1,5,111.1403
10001488,2050,0,-1.17,84,59.87,1,7,130.164
10001488,2050,0,-1.17,84,59.87,1,9,127.7813
10001488,2050,0,-1.17,84,59.87,1,11,144.2334
10001512,1066,0,-0.894,100,53.27,1,0,36.1013
10001512,1066,0,-0.894,100,53.27,1,1,48.751
10001512,1066,0,-0.894,100,53.27,1,2,48.8192
10001512,1066,0,-0.894,100,53.27,1,3,57.133
10001512,1066,0,-0.894,100,53.27,1,4,71.5125
10001512,1066,0,-0.894,100,53.27,1,5,79.2958
10001512,1066,0,-0.894,100,53.27,1,7,94.6358
10001512,1066,0,-0.894,100,53.27,1,9,118.8049
10001512,1066,0,-0.894,100,53.27,1,11,108.164
10001521,1681,0,-0.23,80,65.4,1,0,43.913
10001521,1681,0,-0.23,80,65.4,1,1,54.2937
10001521,1681,0,-0.23,80,65.4,1,2,63.4606
10001521,1681,0,-0.23,80,65.4,1,3,87.6072
10001521,1681,0,-0.23,80,65.4,1,4,91.9669
10001521,1681,0,-0.23,80,65.4,1,5,104.3531
10001521,1681,0,-0.23,80,65.4,1,7,110.0808
10001521,1681,0,-0.23,80,65.4,1,9,120.3862
10001521,1681,0,-0.23,80,65.4,1,11,109.875
10001522,2205,0,-0.592,100,50.7,1,0,62.3785
10001522,2205,0,-0.592,100,50.7,1,1,73.6688
10001522,2205,0,-0.592,100,50.7,1,2,94.1009
10001522,2205,0,-0.592,100,50.7,1,3,106.1544
10001522,2205,0,-0.592,100,50.7,1,4,98.6221
10001522,2205,0,-0.592,100,50.7,1,5,131.9979
10001522,2205,0,-0.592,100,50.7,1,7,125.2339
10001522,2205,0,-0.592,100,50.7,1,9,137.3613
10001522,2205,0,-0.592,100,50.7,1,11,142.048
10001556,1094,0,-1.47,76,62.03,1,0,42.275
10001556,1094,0,-1.47,76,62.03,1,1,47.8472
10001556,1094,0,-1.47,76,62.03,1,2,57.9699
10001556,1094,0,-1.47,76,62.03,1,3,86.4679
10001556,1094,0,-1.47,76,62.03,1,4,106.2922
10001556,1094,0,-1.47,76,62.03,1,5,102.1317
10001556,1094,0,-1.47,76,62.03,1,7,107.2124
10001556,1094,0,-1.47,76,62.03,1,9,112.2421
10001556,1094,0,-1.47,76,62.03,1,11,120.4031
10001586,2304,0,-1.42,100,59.3,1,0,37.058
10001586,2304,0,-1.42,100,59.3,1,1,39.3461
10001586,2304,0,-1.42,100,59.3,1,2,44.3948
10001586,2304,0,-1.42,100,59.3,1,3,42.6224
10001586,2304,0,-1.42,100,59.3,1,4,67.3096
10001586,2304,0,-1.42,100,59.3,1,5,65.5374
10001586,2304,0,-1.42,100,59.3,1,7,69.843
10001586,2304,0,-1.42,100,59.3,1,9,80.0216
