SCHID,PUBLIC,TCSHORT,STRATIO,STIDSTD,FEMALE,LANGATHOME,PARED,HOMEPOS,IMMIG,PV1MATH,CYCLE
44,1,0.4054,10.3438,84007315,1,1,14,0.4931,1,505.366,2
44,1,0.4054,10.3438,84010604,0,1,14,0.2321,1,468.387,2
44,1,0.4054,10.3438,84005932,0,1,14,-0.3689,1,614.749,2
44,1,0.4054,10.3438,84009424,0,1,16,0.9185,1,505.367,2
44,1,0.4054,10.3438,84007510,0,1,16,0.6589,1,425.798,2
44,1,0.4054,10.3438,84006821,0,1,12,-0.1895,1,356.427,2
44,1,0.4054,10.3438,84001893,1,1,12,-0.908,1,562.089,2
44,1,0.4054,10.3438,84010504,0,1,12,-1.0265,1,515.42,2
44,1,0.4054,10.3438,84000995,1,1,16,-0.7014,1,482.313,2
44,1,0.4054,10.3438,84003549,0,1,16,0.3475,1,443.47,2
44,1,0.4054,10.3438,84009361,0,1,12,1.7168,1,590.83,2
44,1,0.4054,10.3438,84005506,1,1,12,1.0562,1,436.181,2
44,1,0.4054,10.3438,84003011,0,1,12,-1.8711,1,306.801,2
44,1,0.4054,10.3438,84000443,1,1,12,-0.0807,1,403.844,2
44,1,0.4054,10.3438,84005521,0,1,12,-0.7777,1,405.316,2
44,1,0.4054,10.3438,84005335,0,1,12,0.1449,1,482.559,2
44,1,0.4054,10.3438,84001712,0,1,16,2.7659,1,437.432,2
36,1,-1.6823,17.9223,84009770,0,1,16,0.9781,1,676.549,2
36,1,-1.6823,17.9223,84003201,1,1,16,-0.1067,1,514.011,2
36,1,-1.6823,17.9223,84001762,1,1,16,0.2071,1,443.617,2
36,1,-1.6823,17.9223,84001511,0,1,16,-1.5456,1,373.717,2
36,1,-1.6823,17.9223,84004414,0,0,12,-1.8021,0,533.622,2
36,1,-1.6823,17.9223,84010757,0,1,16,2.0101,1,517.383,2
36,1,-1.6823,17.9223,84005920,1,1,12,0.2904,1,432.6,2
36,1,-1.6823,17.9223,84008398,0,0,3,-1.2711,1,467.801,2
36,1,-1.6823,17.9223,84001601,0,1,12,-0.1756,1,487.924,2
36,1,-1.6823,17.9223,84011019,0,1,16,0.2465,1,655.509,2
36,1,-1.6823,17.9223,84010778,1,0,16,0.7587,0,437.837,2
36,1,-1.6823,17.9223,84010088,1,1,12,0.1332,1,540.009,2
36,1,-1.6823,17.9223,84000975,0,1,16,0.6048,0,593.831,2
36,1,-1.6823,17.9223,84009026,1,1,16,1.6533,1,472.743,2
36,1,-1.6823,17.9223,84010084,1,1,16,1.1762,1,479.928,2
36,1,-1.6823,17.9223,84002093,0,1,9,-0.1335,1,398.436,2
36,1,-1.6823,17.9223,84007105,1,1,14,-0.8553,1,614.93,2
36,1,-1.6823,17.9223,84007464,1,1,6,0.9669,1,325.002,2
36,1,-1.6823,17.9223,84009186,1,1,12,0.0103,1,487.757,2
36,1,-1.6823,17.9223,84006961,1,1,16,2.6171,1,630.056,2
27,1,-0.1779,17.2992,84003033,1,1,12,-0.4696,1,404.868,2
27,1,-0.1779,17.2992,84006525,0,1,9,-1.8212,1,533.533,2
27,1,-0.1779,17.2992,84006480,1,1,16,-0.3233,1,320.626,2
27,1,-0.1779,17.2992,84009892,1,1,16,0.9379,1,536.791,2
27,1,-0.1779,17.2992,84000634,1,1,12,-0.7695,1,511.283,2
27,1,-0.1779,17.2992,84011285,1,1,14,1.4493,1,614.178,2
27,1,-0.1779,17.2992,84009046,0,0,9,0.2391,0,344.858,2
27,1,-0.1779,17.2992,84001360,0,1,12,-0.819,1,584.747,2
27,1,-0.1779,17.2992,84001770,0,1,12,0.7127,1,496.83,2
27,1,-0.1779,17.2992,84003901,0,1,12,-0.0984,1,412.476,2
27,1,-0.1779,17.2992,84004216,0,1,16,1.9653,1,554.803,2
27,1,-0.1779,17.2992,84001484,0,1,12,-1.8655,1,420.606,2
27,1,-0.1779,17.2992,84006305,1,1,16,1.7371,1,485.425,2
27,1,-0.1779,17.2992,84003144,1,1,12,-1.7532,1,431.927,2
27,1,-0.1779,17.2992,84004113,0,1,16,1.4472,1,588.732,2
27,1,-0.1779,17.2992,84008527,0,1,16,1.6049,1,616.847,2
27,1,-0.1779,17.2992,84007568,1,1,16,0.6115,1,485.777,2
27,1,-0.1779,17.2992,84003917,0,1,12,-2.0603,1,365.386,2
27,1,-0.1779,17.2992,84004784,0,0,3,-1.7988,0,505.539,2
27,1,-0.1779,17.2992,84008745,0,1,16,2.9115,1,470.734,2
46,1,0.2838,22.2857,84006394,0,1,16,0.221,1,563.195,2
46,1,0.2838,22.2857,84007787,0,1,12,0.4696,1,581.373,2
46,1,0.2838,22.2857,84003940,1,1,16,0.7838,1,480.08,2
46,1,0.2838,22.2857,84007446,0,1,16,0.8627,1,430.127,2
46,1,0.2838,22.2857,84011080,1,0,16,-0.1219,1,584.104,2
46,1,0.2838,22.2857,84001705,0,1,12,0.8275,0,457.975,2
46,1,0.2838,22.2857,84003218,1,1,14,-0.0989,1,400.389,2
46,1,0.2838,22.2857,84011032,1,0,16,1.3296,0,458.6,2
46,1,0.2838,22.2857,84007374,1,1,12,0.6917,1,509.68,2
46,1,0.2838,22.2857,84008377,1,1,16,0.6705,1,396.648,2
46,1,0.2838,22.2857,84005991,0,1,16,1.7441,1,474.706,2
46,1,0.2838,22.2857,84004941,1,0,14,0.4538,1,442.533,2
46,1,0.2838,22.2857,84004761,0,1,16,0.3923,1,395.725,2
46,1,0.2838,22.2857,84009148,0,1,16,0.5256,1,518.884,2
46,1,0.2838,22.2857,84006529,0,1,16,-0.1542,1,485.913,2
46,1,0.2838,22.2857,84000890,1,1,16,2.267,1,588.158,2
46,1,0.2838,22.2857,84002481,0,1,16,3.0919,1,557.36,2
46,1,0.2838,22.2857,84007161,1,1,16,0.5246,1,490.351,2
46,1,0.2838,22.2857,84010085,1,1,14,0.8733,1,432.445,2
46,1,0.2838,22.2857,84000378,0,0,16,-1.1567,0,240.592,2
49,1,1.9967,20.8696,84005524,1,1,16,1.153,0,447.883,2
49,1,1.9967,20.8696,84003314,1,1,12,-0.5126,1,463.989,2
49,1,1.9967,20.8696,84008438,0,1,12,-0.1615,1,468.444,2
49,1,1.9967,20.8696,84001278,0,1,12,-1.2835,1,322.42,2
49,1,1.9967,20.8696,84009643,0,1,12,-0.9534,1,467.156,2
49,1,1.9967,20.8696,84000231,1,1,6,-1.0994,0,377.507,2
49,1,1.9967,20.8696,84000071,0,0,16,-0.425,0,533.836,2
49,1,1.9967,20.8696,84003667,0,1,12,-0.7429,0,372.206,2
49,1,1.9967,20.8696,84006847,1,1,12,-0.4109,1,335.546,2
49,1,1.9967,20.8696,84007722,0,1,16,2.3963,1,525.832,2
49,1,1.9967,20.8696,84003330,0,0,12,0.399,0,318.115,2
49,1,1.9967,20.8696,84006070,0,1,9,-0.4641,0,448.716,2
49,1,1.9967,20.8696,84009366,0,0,12,-1.1534,0,388.873,2
49,1,1.9967,20.8696,84003965,1,0,12,-0.5296,1,270.916,2
49,1,1.9967,20.8696,84009108,1,0,12,2.1309,0,372.117,2
49,1,1.9967,20.8696,84006947,0,0,12,0.5205,0,463.509,2
49,1,1.9967,20.8696,84001040,1,1,16,1.2851,0,481.667,2
49,1,1.9967,20.8696,84001021,0,1,12,0.5394,1,394.197,2
49,1,1.9967,20.8696,84009761,1,0,16,0.9443,0,276.42,2
49,1,1.9967,20.8696,84000568,1,1,12,-0.5159,1,427.128,2
29,1,0.4783,19.2727,84010112,0,1,12,0.0997,1,450.578,2
29,1,0.4783,19.2727,84002990,1,1,16,-0.6356,1,422.337,2
29,1,0.4783,19.2727,84006182,1,1,16,-0.8768,1,450.869,2
29,1,0.4783,19.2727,84002979,1,1,14,-0.1949,1,519.959,2
29,1,0.4783,19.2727,84005375,1,0,14,1.3741,0,489.815,2
29,1,0.4783,19.2727,84007765,0,0,12,-1.4011,0,538.987,2
29,1,0.4783,19.2727,84004997,0,1,12,0.9707,1,590.288,2
29,1,0.4783,19.2727,84006391,0,0,9,-1.6063,0,510.047,2
29,1,0.4783,19.2727,84006612,0,1,14,-1.7795,1,568.621,2
29,1,0.4783,19.2727,84010223,1,1,16,0.1783,1,518.429,2
29,1,0.4783,19.2727,84003783,1,1,14,-0.8831,1,407.368,2
29,1,0.4783,19.2727,84002433,1,0,6,1.5604,0,497.302,2
29,1,0.4783,19.2727,84007182,1,1,16,-0.5021,1,603.886,2
29,1,0.4783,19.2727,84006046,0,1,12,-1.4182,1,498.583,2
29,1,0.4783,19.2727,84000686,1,1,16,0.3621,1,416.514,2
29,1,0.4783,19.2727,84005287,1,1,12,-0.7316,1,330.725,2
29,1,0.4783,19.2727,84007123,1,1,16,0.8102,1,575.54,2
29,1,0.4783,19.2727,84000202,1,1,14,0.812,1,596.697,2
29,1,0.4783,19.2727,84007869,0,0,14,-0.2247,0,649.358,2
29,1,0.4783,19.2727,84009308,0,0,12,-0.1819,0,538.873,2
34,1,0.2838,14.9067,84007119,1,1,12,1.524,1,493.594,2
34,1,0.2838,14.9067,84004559,1,1,16,-0.0928,1,555.139,2
34,1,0.2838,14.9067,84009926,1,1,14,-1.5976,1,466.763,2
34,1,0.2838,14.9067,84000387,0,1,16,0.4022,1,571.649,2
34,1,0.2838,14.9067,84003642,0,1,16,-0.6028,1,518.884,2
34,1,0.2838,14.9067,84002572,1,1,16,0.5973,1,446.152,2
34,1,0.2838,14.9067,84002764,1,1,16,1.3251,1,591.938,2
34,1,0.2838,14.9067,84004205,1,1,9,-0.235,1,251.559,2
34,1,0.2838,14.9067,84007550,0,1,12,0.6563,1,476.696,2
34,1,0.2838,14.9067,84001008,1,1,14,-0.2183,1,509.576,2
34,1,0.2838,14.9067,84001370,1,1,16,0.2056,1,264.797,2
34,1,0.2838,14.9067,84005931,0,1,16,1.5053,1,470.428,2
34,1,0.2838,14.9067,84008578,1,1,16,0.3256,1,468.214,2
34,1,0.2838,14.9067,84005501,0,1,16,1.602,1,580.287,2
34,1,0.2838,14.9067,84003720,1,1,16,0.9899,1,411.381,2
34,1,0.2838,14.9067,84003846,0,1,16,-0.1472,1,517.889,2
34,1,0.2838,14.9067,84010450,0,1,12,-1.2366,1,380.371,2
34,1,0.2838,14.9067,84004983,0,1,14,-1.8782,1,439.304,2
34,1,0.2838,14.9067,84005290,1,1,14,0.9089,1,482.356,2
34,1,0.2838,14.9067,84009074,0,1,14,0.2598,1,294.333,2
26,1,1.4002,24.3721,84008659,1,0,16,0.0849,0,319.94,2
26,1,1.4002,24.3721,84008342,0,1,12,-0.5237,0,426.389,2
26,1,1.4002,24.3721,84005571,1,1,16,1.714,0,511.188,2
26,1,1.4002,24.3721,84005080,1,1,9,-0.4419,1,288.571,2
26,1,1.4002,24.3721,84007948,0,0,3,-0.3724,0,535.908,2
26,1,1.4002,24.3721,84010180,0,1,9,-0.582,1,346.447,2
26,1,1.4002,24.3721,84004276,0,0,12,-0.5462,0,489.411,2
26,1,1.4002,24.3721,84001504,1,1,14,1.0677,0,565.763,2
26,1,1.4002,24.3721,84005975,0,0,3,-1.171,0,509.709,2
26,1,1.4002,24.3721,84002815,1,0,6,-2.3453,0,356.825,2
26,1,1.4002,24.3721,84007639,0,0,9,-0.8172,0,379.058,2
26,1,1.4002,24.3721,84005342,1,0,12,-0.4084,0,349.919,2
26,1,1.4002,24.3721,84010255,1,0,9,-0.9166,0,354.039,2
26,1,1.4002,24.3721,84010025,1,1,9,-0.2358,0,411.954,2
26,1,1.4002,24.3721,84003585,1,0,6,0.5346,0,493.298,2
26,1,1.4002,24.3721,84004202,0,0,16,0.9708,0,270.284,2
26,1,1.4002,24.3721,84003680,0,0,6,-0.2899,0,268.276,2
26,1,1.4002,24.3721,84000513,1,0,12,-2.0931,0,410.25,2
26,1,1.4002,24.3721,84010031,0,0,3,-0.1994,0,508.447,2
26,1,1.4002,24.3721,84002260,0,0,9,0.0033,0,469.576,2
45,1,-1.6823,18.8571,84009933,1,1,12,-1.6964,1,543.789,2
45,1,-1.6823,18.8571,84000718,0,1,12,-1.5691,1,506.127,2
45,1,-1.6823,18.8571,84002008,1,1,12,-0.3842,1,473.675,2
45,1,-1.6823,18.8571,84010701,0,1,12,0.46,1,505.901,2
45,1,-1.6823,18.8571,84001299,0,1,14,-0.6363,1,382.42,2
45,1,-1.6823,18.8571,84004909,1,1,12,-0.6765,1,334.719,2
45,1,-1.6823,18.8571,84001428,0,1,16,-2.2249,1,402.483,2
45,1,-1.6823,18.8571,84007345,0,1,12,-0.746,1,517.103,2
45,1,-1.6823,18.8571,84006367,0,0,16,-0.1838,1,290.062,2
45,1,-1.6823,18.8571,84010493,1,1,16,-0.3817,1,295.294,2
45,1,-1.6823,18.8571,84000730,0,1,12,-2.192,1,370.972,2
45,1,-1.6823,18.8571,84007839,0,1,12,-0.9828,1,336.042,2
45,1,-1.6823,18.8571,84006096,0,1,14,0.3731,1,582.405,2
45,1,-1.6823,18.8571,84009654,1,1,12,-0.3695,1,453.489,2
45,1,-1.6823,18.8571,84008681,0,1,16,0.0131,1,473.471,2
45,1,-1.6823,18.8571,84008090,1,1,16,1.2233,1,289.409,2
45,1,-1.6823,18.8571,84003399,0,1,16,2.4292,1,471.337,2
45,1,-1.6823,18.8571,84002995,0,1,14,-0.7229,1,508.624,2
45,1,-1.6823,18.8571,84001690,0,1,12,-1.7122,1,374.858,2
45,1,-1.6823,18.8571,84009741,1,1,14,0.7991,1,545.188,2
28,1,-0.4427,14.9342,84003381,1,1,14,-0.0224,1,449.102,2
28,1,-0.4427,14.9342,84008927,0,1,12,0.43,1,318.775,2
28,1,-0.4427,14.9342,84001580,1,1,16,-0.1708,1,456.37,2
28,1,-0.4427,14.9342,84005512,1,1,12,-0.3963,1,500.229,2
28,1,-0.4427,14.9342,84003372,1,1,12,1.1313,1,510.946,2
28,1,-0.4427,14.9342,84006528,1,1,16,0.4957,1,371.233,2
28,1,-0.4427,14.9342,84007004,1,1,12,-0.0502,1,540.358,2
28,1,-0.4427,14.9342,84009768,1,1,12,0.2476,1,381.878,2
28,1,-0.4427,14.9342,84008328,0,1,14,-0.1561,1,418.237,2
28,1,-0.4427,14.9342,84002189,1,1,12,-1.3812,1,367.745,2
28,1,-0.4427,14.9342,84001033,1,1,12,-0.8547,1,433.831,2
28,1,-0.4427,14.9342,84006234,1,1,12,-2.023,1,475.242,2
28,1,-0.4427,14.9342,84007068,0,1,16,0.37,1,484.679,2
28,1,-0.4427,14.9342,84007185,0,1,12,-0.7359,1,408.667,2
28,1,-0.4427,14.9342,84008186,0,1,16,1.225,1,401.161,2
28,1,-0.4427,14.9342,84009086,0,1,16,0.7702,1,586.514,2
28,1,-0.4427,14.9342,84001558,1,1,14,0.8004,1,504.241,2
28,1,-0.4427,14.9342,84001216,0,1,16,-0.2792,1,413.386,2
28,1,-0.4427,14.9342,84007743,1,1,14,-2.6702,1,429.279,2
28,1,-0.4427,14.9342,84010874,1,1,16,0.3133,1,442.777,2
32,1,-0.1877,15.5294,84007935,1,1,16,-0.9192,1,519.524,2
32,1,-0.1877,15.5294,84001200,1,1,12,-0.7536,1,347.383,2
32,1,-0.1877,15.5294,84009602,0,1,12,0.9376,1,550.012,2
32,1,-0.1877,15.5294,84006326,1,1,16,2.2412,1,605.355,2
32,1,-0.1877,15.5294,84000066,1,1,16,-1.1628,1,518.943,2
32,1,-0.1877,15.5294,84005119,1,1,16,-0.0101,1,479.472,2
32,1,-0.1877,15.5294,84010426,0,1,16,0.7931,1,478.132,2
32,1,-0.1877,15.5294,84002482,0,1,14,-0.5301,1,360.141,2
32,1,-0.1877,15.5294,84006238,1,0,16,-0.0181,1,345.605,2
32,1,-0.1877,15.5294,84000614,0,1,16,1.8167,1,442.611,2
32,1,-0.1877,15.5294,84009054,1,1,16,1.742,1,496.246,2
32,1,-0.1877,15.5294,84005321,0,1,14,-2.8851,1,517.593,2
32,1,-0.1877,15.5294,84000547,0,1,14,-1.5945,1,375.319,2
32,1,-0.1877,15.5294,84000367,1,0,6,3.2769,0,428.122,2
32,1,-0.1877,15.5294,84006633,1,1,16,0.6381,1,487.15,2
32,1,-0.1877,15.5294,84007685,1,1,9,0.1868,1,475.404,2
32,1,-0.1877,15.5294,84006805,1,1,12,-0.7686,1,604.926,2
32,1,-0.1877,15.5294,84001635,0,1,12,0.6718,1,369.038,2
32,1,-0.1877,15.5294,84010607,1,1,16,1.4249,1,568.814,2
32,1,-0.1877,15.5294,84003027,0,1,16,1.5063,1,504.05,2
41,1,0.0814,15.2158,84010681,0,1,9,-1.8038,0,606.903,2
41,1,0.0814,15.2158,84006398,0,1,16,0.2674,0,327.867,2
41,1,0.0814,15.2158,84002423,0,1,16,0.7464,1,585.224,2
41,1,0.0814,15.2158,84008386,1,1,16,0.8263,0,389.789,2
41,1,0.0814,15.2158,84010955,1,1,16,0.2454,1,633.172,2
41,1,0.0814,15.2158,84010870,0,1,14,-0.1298,1,486.159,2
41,1,0.0814,15.2158,84000595,0,1,12,-0.7805,1,509.14,2
41,1,0.0814,15.2158,84010093,0,1,14,-0.0988,1,493.208,2
41,1,0.0814,15.2158,84010143,1,1,16,-0.3764,1,500.563,2
41,1,0.0814,15.2158,84000246,1,0,12,-0.9307,0,464.862,2
41,1,0.0814,15.2158,84002851,1,1,9,-0.276,1,441.761,2
41,1,0.0814,15.2158,84000655,0,1,16,0.0541,0,459.106,2
41,1,0.0814,15.2158,84001269,1,1,14,-0.4289,1,494.823,2
41,1,0.0814,15.2158,84009254,0,1,16,1.1275,0,543.348,2
41,1,0.0814,15.2158,84007035,1,0,9,-0.7536,0,427.892,2
41,1,0.0814,15.2158,84002489,1,0,12,1.4094,0,488.799,2
41,1,0.0814,15.2158,84002437,1,0,12,-0.4216,1,409.193,2
41,1,0.0814,15.2158,84004621,1,1,16,-0.0191,1,470.949,2
41,1,0.0814,15.2158,84004593,1,0,16,-0.4273,0,591.841,2
41,1,0.0814,15.2158,84006011,1,1,16,1.0367,1,441.777,2
37,1,-0.9308,21.3229,84004339,1,1,12,-0.0127,0,417.263,2
37,1,-0.9308,21.3229,84008621,0,0,9,-0.2255,0,457.58,2
37,1,-0.9308,21.3229,84006138,1,0,9,-1.5478,0,307.126,2
37,1,-0.9308,21.3229,84005165,0,0,16,-1.0365,1,361.869,2
37,1,-0.9308,21.3229,84002238,0,0,16,-0.1301,0,373.855,2
37,1,-0.9308,21.3229,84006806,1,0,16,-0.3518,0,400.192,2
37,1,-0.9308,21.3229,84004403,1,0,12,-0.8913,0,367.707,2
37,1,-0.9308,21.3229,84005250,1,0,12,-0.0474,0,411.219,2
37,1,-0.9308,21.3229,84001343,0,0,14,-0.58,0,468.837,2
37,1,-0.9308,21.3229,84010264,0,0,12,-1.8821,0,400.336,2
37,1,-0.9308,21.3229,84004408,0,0,12,-1.0058,0,486.27,2
37,1,-0.9308,21.3229,84002319,1,0,16,1.9582,0,375.412,2
37,1,-0.9308,21.3229,84003467,1,0,12,0.8992,0,295.007,2
37,1,-0.9308,21.3229,84010460,1,0,16,-0.3401,0,617.777,2
37,1,-0.9308,21.3229,84004881,0,0,12,0.0244,0,444.518,2
37,1,-0.9308,21.3229,84008060,0,0,16,1.7839,0,566.762,2
37,1,-0.9308,21.3229,84005353,0,0,16,-1.2873,0,532.132,2
37,1,-0.9308,21.3229,84007000,1,0,9,-0.209,0,550.773,2
37,1,-0.9308,21.3229,84007900,0,1,12,-0.7679,0,586.776,2
37,1,-0.9308,21.3229,84009946,1,0,12,-0.7266,0,446.534,2
31,1,-0.4427,19.2698,84003500,0,1,12,3.1813,1,598.519,2
31,1,-0.4427,19.2698,84010801,0,1,16,1.3501,1,657.967,2
31,1,-0.4427,19.2698,84002092,0,1,16,0.0265,1,605.787,2
31,1,-0.4427,19.2698,84009959,1,1,12,0.1763,1,479.626,2
31,1,-0.4427,19.2698,84005805,1,1,16,2.688,1,419.569,2
31,1,-0.4427,19.2698,84001466,1,1,16,1.1922,1,573.123,2
31,1,-0.4427,19.2698,84004664,0,1,14,1.6714,1,366.61,2
31,1,-0.4427,19.2698,84007277,1,0,6,-0.7494,0,438.545,2
31,1,-0.4427,19.2698,84009953,0,1,16,0.8394,1,426.042,2
31,1,-0.4427,19.2698,84010843,0,1,16,0.8067,1,361.828,2
31,1,-0.4427,19.2698,84004603,1,0,16,1.6039,0,526.238,2
31,1,-0.4427,19.2698,84005150,0,1,16,1.3462,1,460.54,2
31,1,-0.4427,19.2698,84005168,1,1,14,0.9028,1,384.098,2
31,1,-0.4427,19.2698,84008321,0,1,16,0.5459,1,568.118,2
31,1,-0.4427,19.2698,84002405,0,1,12,-0.3128,1,540.682,2
31,1,-0.4427,19.2698,84011221,0,1,16,0.3292,1,459.667,2
31,1,-0.4427,19.2698,84005327,0,1,16,-1.0342,1,538.76,2
31,1,-0.4427,19.2698,84004659,1,1,9,0.7603,1,462.345,2
31,1,-0.4427,19.2698,84006785,0,1,16,0.5591,1,435.377,2
31,1,-0.4427,19.2698,84001647,0,1,12,0.6152,1,445.306,2
35,1,0.4783,9.81,84010454,0,1,12,-0.6071,1,407.172,2
35,1,0.4783,9.81,84004452,1,1,16,-0.2883,1,394.375,2
35,1,0.4783,9.81,84007538,1,1,12,-0.7349,1,339.779,2
35,1,0.4783,9.81,84003651,0,1,12,-1.634,1,382.39,2
35,1,0.4783,9.81,84008346,1,1,16,0.9167,1,414.054,2
35,1,0.4783,9.81,84002793,1,1,16,-1.3682,1,296.793,2
35,1,0.4783,9.81,84005812,1,1,14,-0.0153,0,571.794,2
35,1,0.4783,9.81,84008475,0,1,14,0.6903,1,375.61,2
35,1,0.4783,9.81,84002289,1,1,12,-1.6024,1,481.135,2
35,1,0.4783,9.81,84000063,1,1,12,1.3691,1,504.759,2
35,1,0.4783,9.81,84009032,0,1,12,-1.1278,1,384.045,2
35,1,0.4783,9.81,84008151,1,1,16,0.4448,1,476.61,2
35,1,0.4783,9.81,84005396,0,1,12,-1.4597,1,344.193,2
35,1,0.4783,9.81,84002152,0,1,12,0.6824,1,452.364,2
35,1,0.4783,9.81,84008504,0,1,12,0.0238,1,431.511,2
35,1,0.4783,9.81,84003811,1,1,12,-0.9668,1,560.573,2
35,1,0.4783,9.81,84008983,0,1,12,0.1041,1,484.928,2
35,1,0.4783,9.81,84007468,0,1,14,-0.3109,1,494.654,2
35,1,0.4783,9.81,84000101,0,1,16,-1.0076,1,375.618,2
35,1,0.4783,9.81,84007943,0,1,14,0.3632,1,354.855,2
43,1,-1.6823,10.6173,84008291,0,1,16,0.9877,1,552.605,2
43,1,-1.6823,10.6173,84004592,1,1,14,3.9914,1,373.467,2
43,1,-1.6823,10.6173,84001189,1,1,16,-0.2238,1,453.959,2
43,1,-1.6823,10.6173,84000476,0,1,16,2.142,1,478.058,2
43,1,-1.6823,10.6173,84009505,0,1,14,-1.6282,1,538.982,2
43,1,-1.6823,10.6173,84002315,1,1,16,1.1967,1,330.718,2
43,1,-1.6823,10.6173,84002135,1,1,12,0.4703,1,599.569,2
43,1,-1.6823,10.6173,84011112,0,1,16,1.5104,1,553.211,2
43,1,-1.6823,10.6173,84003850,1,1,12,1.6884,1,513.943,2
43,1,-1.6823,10.6173,84009596,1,1,16,1.8381,1,532.873,2
43,1,-1.6823,10.6173,84004430,0,1,16,1.2276,1,411.433,2
43,1,-1.6823,10.6173,84004721,1,1,12,-1.1207,1,499.452,2
43,1,-1.6823,10.6173,84011002,0,1,16,0.2795,1,453.374,2
43,1,-1.6823,10.6173,84010057,0,1,14,0.9079,1,319.258,2
43,1,-1.6823,10.6173,84001662,1,1,12,2.7983,1,561.003,2
43,1,-1.6823,10.6173,84003184,0,1,14,0.7245,1,528.449,2
43,1,-1.6823,10.6173,84009289,0,1,14,0.3415,1,499.78,2
43,1,-1.6823,10.6173,84002263,1,1,16,0.5697,1,521.483,2
43,1,-1.6823,10.6173,84007508,1,1,12,1.0346,1,436.73,2
43,1,-1.6823,10.6173,84009134,0,1,12,-0.3111,1,334.832,2
48,1,1.4002,20.4388,84007874,0,1,14,1.3053,1,578.842,2
48,1,1.4002,20.4388,84003387,1,1,16,-0.4455,0,398.981,2
48,1,1.4002,20.4388,84009649,0,1,9,-1.7693,1,412.418,2
48,1,1.4002,20.4388,84004628,0,1,12,1.2313,1,488.098,2
48,1,1.4002,20.4388,84001685,1,1,12,0.9034,1,396.35,2
48,1,1.4002,20.4388,84009033,0,1,16,1.5643,1,456.774,2
48,1,1.4002,20.4388,84008098,1,1,12,1.4653,1,558.91,2
48,1,1.4002,20.4388,84009831,0,1,14,-0.9262,1,356.783,2
48,1,1.4002,20.4388,84010004,1,1,12,-0.8128,1,422.246,2
48,1,1.4002,20.4388,84003232,1,0,12,-0.6834,0,316.665,2
48,1,1.4002,20.4388,84004283,0,0,9,0.9364,1,412.585,2
48,1,1.4002,20.4388,84011165,0,1,14,0.5144,0,529.277,2
48,1,1.4002,20.4388,84002796,1,1,9,-2.755,0,552.537,2
48,1,1.4002,20.4388,84010547,0,1,14,0.5008,1,519.329,2
48,1,1.4002,20.4388,84000462,1,1,14,0.6228,1,571.386,2
48,1,1.4002,20.4388,84006638,1,1,16,-1.1565,1,474.159,2
48,1,1.4002,20.4388,84001530,1,1,12,0.5011,1,343.521,2
48,1,1.4002,20.4388,84010790,0,1,12,0.7332,1,483.556,2
48,1,1.4002,20.4388,84007985,0,1,12,-0.6727,1,398.416,2
48,1,1.4002,20.4388,84002507,0,1,12,0.6984,1,362.293,2
40,1,0.4783,13.0699,84005926,0,1,12,1.324,1,477.271,2
40,1,0.4783,13.0699,84004080,1,1,16,0.9054,1,411.331,2
40,1,0.4783,13.0699,84009647,0,1,16,1.6248,1,519.336,2
40,1,0.4783,13.0699,84009773,0,1,12,0.2452,1,453.762,2
40,1,0.4783,13.0699,84010312,1,1,16,0.6226,1,648.684,2
40,1,0.4783,13.0699,84009225,1,0,16,-0.506,1,387.488,2
40,1,0.4783,13.0699,84004301,0,1,16,0.938,1,732.759,2
40,1,0.4783,13.0699,84007715,1,1,16,1.2322,0,639.429,2
40,1,0.4783,13.0699,84006414,0,1,16,0.8179,1,530.541,2
40,1,0.4783,13.0699,84007540,0,1,12,1.7424,1,624.431,2
40,1,0.4783,13.0699,84000006,0,1,16,1.2446,1,521.522,2
40,1,0.4783,13.0699,84006764,0,1,16,0.8698,1,582.161,2
40,1,0.4783,13.0699,84007007,0,1,16,1.4161,1,585.153,2
40,1,0.4783,13.0699,84004332,0,1,16,0.7074,1,481.429,2
40,1,0.4783,13.0699,84010585,1,1,12,0.986,1,445.694,2
40,1,0.4783,13.0699,84010627,0,1,16,4.187,1,648.28,2
40,1,0.4783,13.0699,84000576,1,1,16,5.2563,1,476.469,2
40,1,0.4783,13.0699,84001756,0,1,16,0.504,1,489.495,2
40,1,0.4783,13.0699,84008984,1,1,16,0.518,1,495.274,2
40,1,0.4783,13.0699,84007351,0,1,14,2.688,1,520.239,2
50,1,-0.4427,15.4565,84002246,0,1,16,0.6314,1,537.836,2
50,1,-0.4427,15.4565,84006165,0,1,14,0.3985,1,428.613,2
50,1,-0.4427,15.4565,84006575,0,1,12,2.3227,1,329.65,2
50,1,-0.4427,15.4565,84009559,1,0,9,-0.3574,0,357.847,2
50,1,-0.4427,15.4565,84006884,1,1,14,1.4213,1,495.432,2
50,1,-0.4427,15.4565,84001083,1,1,14,0.0385,0,389.068,2
50,1,-0.4427,15.4565,84004986,0,1,16,-0.4556,1,366.068,2
50,1,-0.4427,15.4565,84007440,0,1,12,-0.7169,0,496.753,2
50,1,-0.4427,15.4565,84010985,1,1,12,-0.2412,1,445.983,2
50,1,-0.4427,15.4565,84006302,0,1,16,1.0506,1,541.296,2
50,1,-0.4427,15.4565,84003190,1,1,9,-1.4778,1,457.839,2
